game_id,game_date,team_name,venue,batting_avg,earn_run_avg,game_outcome,game_number,visiting_team,home_team,game_day,day_night,double_header
43559-TEX@LAA-1,4/4/2019,Texas Rangers,Road,0.385,3,win,1,Texas Rangers,Los Angeles Angels,Thu,n,no
43559-TEX@LAA-1,4/4/2019,Los Angeles Angels,Home,0.229,11,lose,1,Texas Rangers,Los Angeles Angels,Thu,n,no
43559-TOR@CLE-1,4/4/2019,Cleveland Indians,Home,0.25,1,win,1,Toronto Blue Jays,Cleveland Indians,Thu,n,no
43559-TOR@CLE-1,4/4/2019,Toronto Blue Jays,Road,0.1,3.38,lose,1,Toronto Blue Jays,Cleveland Indians,Thu,n,no
43559-WSN@NYM-1,4/4/2019,Washington Nationals,Road,0.167,0,win,1,Washington Nationals,New York Mets,Thu,d,no
43559-WSN@NYM-1,4/4/2019,New York Mets,Home,0.125,4,lose,1,Washington Nationals,New York Mets,Thu,d,no
43560-BOS@ARI-1,4/5/2019,Arizona Diamondbacks,Home,0.45,8,win,1,Boston Red Sox,Arizona Diamondbacks,Fri,d,no
43560-BOS@ARI-1,4/5/2019,Boston Red Sox,Road,0.316,16.88,lose,1,Boston Red Sox,Arizona Diamondbacks,Fri,d,no
43560-CHC@MIL-1,4/5/2019,Milwaukee Brewers,Home,0.417,10,win,1,Chicago Cubs,Milwaukee Brewers,Fri,n,no
43560-CHC@MIL-1,4/5/2019,Chicago Cubs,Road,0.308,14.62,lose,1,Chicago Cubs,Milwaukee Brewers,Fri,n,no
43560-CIN@PIT-1,4/5/2019,Pittsburgh Pirates,Home,0.172,0,win,1,Cincinnati Reds,Pittsburgh Pirates,Fri,n,no
43560-CIN@PIT-1,4/5/2019,Cincinnati Reds,Road,0.107,2.25,lose,1,Cincinnati Reds,Pittsburgh Pirates,Fri,n,no
43560-LAD@COL-1,4/5/2019,Los Angeles Dodgers,Road,0.351,6,win,1,Los Angeles Dodgers,Colorado Rockies,Fri,d,no
43560-LAD@COL-1,4/5/2019,Colorado Rockies,Home,0.294,9,lose,1,Los Angeles Dodgers,Colorado Rockies,Fri,d,no
43560-MIA@ATL-1,4/5/2019,Atlanta Braves,Home,0.226,0,win,1,Miami Marlins,Atlanta Braves,Fri,n,no
43560-MIA@ATL-1,4/5/2019,Miami Marlins,Road,0.111,4.5,lose,1,Miami Marlins,Atlanta Braves,Fri,n,no
43560-MIN@PHI-1,4/5/2019,Philadelphia Phillies,Home,0.333,3,win,1,Minnesota Twins,Philadelphia Phillies,Fri,n,no
43560-MIN@PHI-1,4/5/2019,Minnesota Twins,Road,0.289,9,lose,1,Minnesota Twins,Philadelphia Phillies,Fri,n,no
43560-OAK@HOU-1,4/5/2019,Houston Astros,Home,0.281,2,win,1,Oakland Athletics,Houston Astros,Fri,n,no
43560-OAK@HOU-1,4/5/2019,Oakland Athletics,Road,0.212,3.38,lose,1,Oakland Athletics,Houston Astros,Fri,n,no
43560-SDP@STL-1,4/5/2019,San Diego Padres,Road,0.257,3,win,1,San Diego Padres,St. Louis Cardinals,Thu,d,no
43560-SDP@STL-1,4/5/2019,St. Louis Cardinals,Home,0.129,5,lose,1,San Diego Padres,St. Louis Cardinals,Thu,d,no
43560-SEA@CHW-1,4/5/2019,Chicago White Sox,Home,0.265,8,win,1,Seattle Mariners,Chicago White Sox,Thu,d,no
43560-SEA@CHW-1,4/5/2019,Seattle Mariners,Road,0.257,9,lose,1,Seattle Mariners,Chicago White Sox,Thu,d,no
43560-TBR@SFG-1,4/5/2019,Tampa Bay Rays,Road,0.289,2,win,1,Tampa Bay Rays,San Francisco Giants,Fri,d,no
43560-TBR@SFG-1,4/5/2019,San Francisco Giants,Home,0.222,5,lose,1,Tampa Bay Rays,San Francisco Giants,Fri,d,no
43560-TEX@LAA-1,4/5/2019,Los Angeles Angels,Home,0.207,1,win,1,Texas Rangers,Los Angeles Angels,Fri,n,no
43560-TEX@LAA-1,4/5/2019,Texas Rangers,Road,0.188,3.38,lose,1,Texas Rangers,Los Angeles Angels,Fri,n,no
43560-TOR@CLE-1,4/5/2019,Cleveland Indians,Home,0.143,2,win,1,Toronto Blue Jays,Cleveland Indians,Fri,n,no
43560-TOR@CLE-1,4/5/2019,Toronto Blue Jays,Road,0.1,3.24,lose,1,Toronto Blue Jays,Cleveland Indians,Fri,n,no
43561-BOS@ARI-1,4/6/2019,Arizona Diamondbacks,Home,0.324,4,win,1,Boston Red Sox,Arizona Diamondbacks,Sat,n,no
43561-BOS@ARI-1,4/6/2019,Boston Red Sox,Road,0.2,5.19,lose,1,Boston Red Sox,Arizona Diamondbacks,Sat,n,no
43561-CHC@MIL-1,4/6/2019,Chicago Cubs,Road,0.308,8,win,1,Chicago Cubs,Milwaukee Brewers,Sat,n,no
43561-CHC@MIL-1,4/6/2019,Milwaukee Brewers,Home,0.286,14,lose,1,Chicago Cubs,Milwaukee Brewers,Sat,n,no
43561-CIN@PIT-1,4/6/2019,Pittsburgh Pirates,Home,0.316,3.6,win,1,Cincinnati Reds,Pittsburgh Pirates,Sat,d,no
43561-CIN@PIT-1,4/6/2019,Cincinnati Reds,Road,0.211,5.79,lose,1,Cincinnati Reds,Pittsburgh Pirates,Sat,d,no
43561-KCR@DET-1,4/6/2019,Detroit Tigers,Home,0.303,4,win,1,Kansas City Royals,Detroit Tigers,Sat,d,no
43561-KCR@DET-1,4/6/2019,Kansas City Royals,Road,0.182,6.75,lose,1,Kansas City Royals,Detroit Tigers,Sat,d,no
43561-LAD@COL-1,4/6/2019,Los Angeles Dodgers,Road,0.355,2,win,1,Los Angeles Dodgers,Colorado Rockies,Sat,n,no
43561-LAD@COL-1,4/6/2019,Colorado Rockies,Home,0.188,7,lose,1,Los Angeles Dodgers,Colorado Rockies,Sat,n,no
43561-MIA@ATL-1,4/6/2019,Miami Marlins,Road,0.25,2,win,1,Miami Marlins,Atlanta Braves,Sat,n,no
43561-MIA@ATL-1,4/6/2019,Atlanta Braves,Home,0.176,4,lose,1,Miami Marlins,Atlanta Braves,Sat,n,no
43561-MIN@PHI-1,4/6/2019,Minnesota Twins,Road,0.212,2,win,1,Minnesota Twins,Philadelphia Phillies,Sat,d,no
43561-MIN@PHI-1,4/6/2019,Philadelphia Phillies,Home,0.219,6,lose,1,Minnesota Twins,Philadelphia Phillies,Sat,d,no
43561-NYY@BAL-1,4/6/2019,New York Yankees,Road,0.314,4,win,1,New York Yankees,Baltimore Orioles,Sat,n,no
43561-NYY@BAL-1,4/6/2019,Baltimore Orioles,Home,0.222,6,lose,1,New York Yankees,Baltimore Orioles,Sat,n,no
43561-OAK@HOU-1,4/6/2019,Houston Astros,Home,0.324,0,win,1,Oakland Athletics,Houston Astros,Sat,n,no
43561-OAK@HOU-1,4/6/2019,Oakland Athletics,Road,0.188,6.75,lose,1,Oakland Athletics,Houston Astros,Sat,n,no
43561-SDP@STL-1,4/6/2019,San Diego Padres,Road,0.257,3,win,1,San Diego Padres,St. Louis Cardinals,Sat,d,no
43561-SDP@STL-1,4/6/2019,St. Louis Cardinals,Home,0.265,4,lose,1,San Diego Padres,St. Louis Cardinals,Sat,d,no
43561-SEA@CHW-1,4/6/2019,Seattle Mariners,Road,0.368,2,win,1,Seattle Mariners,Chicago White Sox,Sat,d,no
43561-SEA@CHW-1,4/6/2019,Chicago White Sox,Home,0.27,9,lose,1,Seattle Mariners,Chicago White Sox,Sat,d,no
43561-TBR@SFG-1,4/6/2019,San Francisco Giants,Home,0.267,4,win,1,Tampa Bay Rays,San Francisco Giants,Sat,d,no
43561-TBR@SFG-1,4/6/2019,Tampa Bay Rays,Road,0.257,6.75,lose,1,Tampa Bay Rays,San Francisco Giants,Sat,d,no
43561-TEX@LAA-1,4/6/2019,Los Angeles Angels,Home,0.303,1,win,1,Texas Rangers,Los Angeles Angels,Sat,d,no
43561-TEX@LAA-1,4/6/2019,Texas Rangers,Road,0.194,5.62,lose,1,Texas Rangers,Los Angeles Angels,Sat,d,no
43561-TOR@CLE-1,4/6/2019,Cleveland Indians,Home,0.242,2,win,1,Toronto Blue Jays,Cleveland Indians,Sat,d,no
43561-TOR@CLE-1,4/6/2019,Toronto Blue Jays,Road,0.27,6.75,lose,1,Toronto Blue Jays,Cleveland Indians,Sat,d,no
43561-WSN@NYM-1,4/6/2019,New York Mets,Home,0.344,4,win,1,Washington Nationals,New York Mets,Sat,d,no
43561-WSN@NYM-1,4/6/2019,Washington Nationals,Road,0.219,6.75,lose,1,Washington Nationals,New York Mets,Sat,d,no
43562-BOS@ARI-1,4/7/2019,Boston Red Sox,Road,0.161,0,win,1,Boston Red Sox,Arizona Diamondbacks,Sun,d,no
43562-BOS@ARI-1,4/7/2019,Arizona Diamondbacks,Home,0.103,1,lose,1,Boston Red Sox,Arizona Diamondbacks,Sun,d,no
43562-CHC@MIL-1,4/7/2019,Milwaukee Brewers,Home,0.294,0,win,1,Chicago Cubs,Milwaukee Brewers,Sun,d,no
43562-CHC@MIL-1,4/7/2019,Chicago Cubs,Road,0.182,4.5,lose,1,Chicago Cubs,Milwaukee Brewers,Sun,d,no
43562-CIN@PIT-1,4/7/2019,Pittsburgh Pirates,Home,0.353,5,win,1,Cincinnati Reds,Pittsburgh Pirates,Sun,d,no
43562-CIN@PIT-1,4/7/2019,Cincinnati Reds,Road,0.206,7.88,lose,1,Cincinnati Reds,Pittsburgh Pirates,Sun,d,no
43562-KCR@DET-1,4/7/2019,Detroit Tigers,Home,0.179,1,win,1,Kansas City Royals,Detroit Tigers,Sun,d,no
43562-KCR@DET-1,4/7/2019,Kansas City Royals,Road,0.226,3.38,lose,1,Kansas City Royals,Detroit Tigers,Sun,d,no
43562-LAD@COL-1,4/7/2019,Los Angeles Dodgers,Road,0.343,6,win,1,Los Angeles Dodgers,Colorado Rockies,Sun,n,no
43562-LAD@COL-1,4/7/2019,Colorado Rockies,Home,0.294,10,lose,1,Los Angeles Dodgers,Colorado Rockies,Sun,n,no
43562-MIA@ATL-1,4/7/2019,Atlanta Braves,Home,0.241,3,win,1,Miami Marlins,Atlanta Braves,Sun,d,no
43562-MIA@ATL-1,4/7/2019,Miami Marlins,Road,0.212,4.5,lose,1,Miami Marlins,Atlanta Braves,Sun,d,no
43562-MIN@PHI-1,4/7/2019,Philadelphia Phillies,Home,0.143,1,win,1,Minnesota Twins,Philadelphia Phillies,Sun,d,no
43562-MIN@PHI-1,4/7/2019,Minnesota Twins,Road,0.212,2.25,lose,1,Minnesota Twins,Philadelphia Phillies,Sun,d,no
43562-NYY@BAL-1,4/7/2019,New York Yankees,Road,0.375,3,win,1,New York Yankees,Baltimore Orioles,Sun,d,no
43562-NYY@BAL-1,4/7/2019,Baltimore Orioles,Home,0.152,15,lose,1,New York Yankees,Baltimore Orioles,Sun,d,no
43562-OAK@HOU-1,4/7/2019,Houston Astros,Home,0.368,8,win,1,Oakland Athletics,Houston Astros,Sun,d,no
43562-OAK@HOU-1,4/7/2019,Oakland Athletics,Road,0.297,9.35,lose,1,Oakland Athletics,Houston Astros,Sun,d,no
43562-SDP@STL-1,4/7/2019,St. Louis Cardinals,Home,0.312,1,win,1,San Diego Padres,St. Louis Cardinals,Sun,d,no
43562-SDP@STL-1,4/7/2019,San Diego Padres,Road,0.188,3.38,lose,1,San Diego Padres,St. Louis Cardinals,Sun,d,no
43562-SEA@CHW-1,4/7/2019,Seattle Mariners,Road,0.308,5,win,1,Seattle Mariners,Chicago White Sox,Sun,d,no
43562-SEA@CHW-1,4/7/2019,Chicago White Sox,Home,0.263,12,lose,1,Seattle Mariners,Chicago White Sox,Sun,d,no
43562-TBR@SFG-1,4/7/2019,Tampa Bay Rays,Road,0.278,0,win,1,Tampa Bay Rays,San Francisco Giants,Sun,d,no
43562-TBR@SFG-1,4/7/2019,San Francisco Giants,Home,0.167,3,lose,1,Tampa Bay Rays,San Francisco Giants,Sun,d,no
43562-TEX@LAA-1,4/7/2019,Los Angeles Angels,Home,0.281,2,win,1,Texas Rangers,Los Angeles Angels,Sun,d,no
43562-TEX@LAA-1,4/7/2019,Texas Rangers,Road,0.207,7.88,lose,1,Texas Rangers,Los Angeles Angels,Sun,d,no
43562-TOR@CLE-1,4/7/2019,Cleveland Indians,Home,0.2,1,win,1,Toronto Blue Jays,Cleveland Indians,Sun,d,no
43562-TOR@CLE-1,4/7/2019,Toronto Blue Jays,Road,0.103,3.38,lose,1,Toronto Blue Jays,Cleveland Indians,Sun,d,no
43562-WSN@NYM-1,4/7/2019,Washington Nationals,Road,0.25,9,win,1,Washington Nationals,New York Mets,Sun,d,no
43562-WSN@NYM-1,4/7/2019,New York Mets,Home,0.306,12,lose,1,Washington Nationals,New York Mets,Sun,d,no
43563-ATL@COL-1,4/8/2019,Atlanta Braves,Road,0.265,6,win,1,Atlanta Braves,Colorado Rockies,Mon,n,no
43563-ATL@COL-1,4/8/2019,Colorado Rockies,Home,0.242,8,lose,1,Atlanta Braves,Colorado Rockies,Mon,n,no
43563-LAD@STL-1,4/8/2019,St. Louis Cardinals,Home,0.179,3,win,1,Los Angeles Dodgers,St. Louis Cardinals,Mon,n,no
43563-LAD@STL-1,4/8/2019,Los Angeles Dodgers,Road,0.167,4.5,lose,1,Los Angeles Dodgers,St. Louis Cardinals,Mon,n,no
43563-MIL@LAA-1,4/8/2019,Los Angeles Angels,Home,0.185,2,win,1,Milwaukee Brewers,Los Angeles Angels,Mon,n,no
43563-MIL@LAA-1,4/8/2019,Milwaukee Brewers,Road,0.188,5.62,lose,1,Milwaukee Brewers,Los Angeles Angels,Mon,n,no
43563-NYY@HOU-1,4/8/2019,Houston Astros,Home,0.233,3,win,1,New York Yankees,Houston Astros,Mon,n,no
43563-NYY@HOU-1,4/8/2019,New York Yankees,Road,0.229,4.5,lose,1,New York Yankees,Houston Astros,Mon,n,no
43563-OAK@BAL-1,4/8/2019,Baltimore Orioles,Home,0.405,3,win,1,Oakland Athletics,Baltimore Orioles,Mon,n,no
43563-OAK@BAL-1,4/8/2019,Oakland Athletics,Road,0.297,13.5,lose,1,Oakland Athletics,Baltimore Orioles,Mon,n,no
43563-PIT@CHC-1,4/8/2019,Chicago Cubs,Home,0.235,0,win,1,Pittsburgh Pirates,Chicago Cubs,Mon,d,no
43563-PIT@CHC-1,4/8/2019,Pittsburgh Pirates,Road,0.219,4.5,lose,1,Pittsburgh Pirates,Chicago Cubs,Mon,d,no
43563-SDP@SFG-1,4/8/2019,San Diego Padres,Road,0.219,5,win,1,San Diego Padres,San Francisco Giants,Mon,n,no
43563-SDP@SFG-1,4/8/2019,San Francisco Giants,Home,0.152,6,lose,1,San Diego Padres,San Francisco Giants,Mon,n,no
43563-SEA@KCR-1,4/8/2019,Seattle Mariners,Road,0.375,5,win,1,Seattle Mariners,Kansas City Royals,Mon,n,no
43563-SEA@KCR-1,4/8/2019,Kansas City Royals,Home,0.27,13,lose,1,Seattle Mariners,Kansas City Royals,Mon,n,no
43563-TBR@CHW-1,4/8/2019,Tampa Bay Rays,Road,0.297,1,win,1,Tampa Bay Rays,Chicago White Sox,Mon,d,no
43563-TBR@CHW-1,4/8/2019,Chicago White Sox,Home,0.265,5,lose,1,Tampa Bay Rays,Chicago White Sox,Mon,d,no
43563-WSN@PHI-1,4/8/2019,Philadelphia Phillies,Home,0.303,3,win,1,Washington Nationals,Philadelphia Phillies,Mon,n,no
43563-WSN@PHI-1,4/8/2019,Washington Nationals,Road,0.212,4.5,lose,1,Washington Nationals,Philadelphia Phillies,Mon,n,no
43564-ATL@COL-1,4/9/2019,Atlanta Braves,Road,0.324,0,win,1,Atlanta Braves,Colorado Rockies,Tue,n,no
43564-ATL@COL-1,4/9/2019,Colorado Rockies,Home,0.188,7,lose,1,Atlanta Braves,Colorado Rockies,Tue,n,no
43564-CLE@DET-1,4/9/2019,Cleveland Indians,Road,0.25,1,win,1,Cleveland Indians,Detroit Tigers,Tue,d,no
43564-CLE@DET-1,4/9/2019,Detroit Tigers,Home,0.222,6,lose,1,Cleveland Indians,Detroit Tigers,Tue,d,no
43564-LAD@STL-1,4/9/2019,St. Louis Cardinals,Home,0.194,0,win,1,Los Angeles Dodgers,St. Louis Cardinals,Tue,n,no
43564-LAD@STL-1,4/9/2019,Los Angeles Dodgers,Road,0.219,4.5,lose,1,Los Angeles Dodgers,St. Louis Cardinals,Tue,n,no
43564-MIA@CIN-1,4/9/2019,Cincinnati Reds,Home,0.421,0,win,1,Miami Marlins,Cincinnati Reds,Tue,n,no
43564-MIA@CIN-1,4/9/2019,Miami Marlins,Road,0.138,15.75,lose,1,Miami Marlins,Cincinnati Reds,Tue,n,no
43564-MIL@LAA-1,4/9/2019,Los Angeles Angels,Home,0.343,8,win,1,Milwaukee Brewers,Los Angeles Angels,Tue,n,no
43564-MIL@LAA-1,4/9/2019,Milwaukee Brewers,Road,0.278,12.38,lose,1,Milwaukee Brewers,Los Angeles Angels,Tue,n,no
43564-MIN@NYM-1,4/9/2019,Minnesota Twins,Road,0.395,8,win,1,Minnesota Twins,New York Mets,Tue,n,no
43564-MIN@NYM-1,4/9/2019,New York Mets,Home,0.289,11,lose,1,Minnesota Twins,New York Mets,Tue,n,no
43564-NYY@HOU-1,4/9/2019,Houston Astros,Home,0.333,3,win,1,New York Yankees,Houston Astros,Tue,n,no
43564-NYY@HOU-1,4/9/2019,New York Yankees,Road,0.161,6.75,lose,1,New York Yankees,Houston Astros,Tue,n,no
43564-OAK@BAL-1,4/9/2019,Oakland Athletics,Road,0.35,2,win,1,Oakland Athletics,Baltimore Orioles,Tue,n,no
43564-OAK@BAL-1,4/9/2019,Baltimore Orioles,Home,0.219,9,lose,1,Oakland Athletics,Baltimore Orioles,Tue,n,no
43564-SDP@SFG-1,4/9/2019,San Francisco Giants,Home,0.241,2,win,1,San Diego Padres,San Francisco Giants,Tue,n,no
43564-SDP@SFG-1,4/9/2019,San Diego Padres,Road,0.226,7.88,lose,1,San Diego Padres,San Francisco Giants,Tue,n,no
43564-SEA@KCR-1,4/9/2019,Seattle Mariners,Road,0.366,2,win,1,Seattle Mariners,Kansas City Royals,Tue,n,no
43564-SEA@KCR-1,4/9/2019,Kansas City Royals,Home,0.242,6,lose,1,Seattle Mariners,Kansas City Royals,Tue,n,no
43564-TBR@CHW-1,4/9/2019,Tampa Bay Rays,Road,0.342,5,win,1,Tampa Bay Rays,Chicago White Sox,Tue,d,no
43564-TBR@CHW-1,4/9/2019,Chicago White Sox,Home,0.212,10,lose,1,Tampa Bay Rays,Chicago White Sox,Tue,d,no
43564-TEX@ARI-1,4/9/2019,Arizona Diamondbacks,Home,0.273,3,win,1,Texas Rangers,Arizona Diamondbacks,Tue,n,no
43564-TEX@ARI-1,4/9/2019,Texas Rangers,Road,0.229,5.4,lose,1,Texas Rangers,Arizona Diamondbacks,Tue,n,no
43564-TOR@BOS-1,4/9/2019,Toronto Blue Jays,Road,0.286,3,win,1,Toronto Blue Jays,Boston Red Sox,Tue,d,no
43564-TOR@BOS-1,4/9/2019,Boston Red Sox,Home,0.229,7,lose,1,Toronto Blue Jays,Boston Red Sox,Tue,d,no
43564-WSN@PHI-1,4/9/2019,Washington Nationals,Road,0.333,5.4,win,1,Washington Nationals,Philadelphia Phillies,Tue,n,no
43564-WSN@PHI-1,4/9/2019,Philadelphia Phillies,Home,0.231,8.1,lose,1,Washington Nationals,Philadelphia Phillies,Tue,n,no
43565-CLE@DET-1,4/10/2019,Detroit Tigers,Home,0.333,1,win,1,Cleveland Indians,Detroit Tigers,Wed,d,no
43565-CLE@DET-1,4/10/2019,Cleveland Indians,Road,0.161,4.5,lose,1,Cleveland Indians,Detroit Tigers,Wed,d,no
43565-LAD@STL-1,4/10/2019,St. Louis Cardinals,Home,0.312,2,win,1,Los Angeles Dodgers,St. Louis Cardinals,Wed,n,no
43565-LAD@STL-1,4/10/2019,Los Angeles Dodgers,Road,0.161,7.88,lose,1,Los Angeles Dodgers,St. Louis Cardinals,Wed,n,no
43565-MIA@CIN-1,4/10/2019,Cincinnati Reds,Home,0.125,1,win,1,Miami Marlins,Cincinnati Reds,Wed,n,no
43565-MIA@CIN-1,4/10/2019,Miami Marlins,Road,0.103,2.25,lose,1,Miami Marlins,Cincinnati Reds,Wed,n,no
43565-MIL@LAA-1,4/10/2019,Los Angeles Angels,Home,0.179,1,win,1,Milwaukee Brewers,Los Angeles Angels,Wed,n,no
43565-MIL@LAA-1,4/10/2019,Milwaukee Brewers,Road,0.219,4.5,lose,1,Milwaukee Brewers,Los Angeles Angels,Wed,n,no
43565-MIN@NYM-1,4/10/2019,New York Mets,Home,0.185,6,win,1,Minnesota Twins,New York Mets,Wed,n,no
43565-MIN@NYM-1,4/10/2019,Minnesota Twins,Road,0.265,10.12,lose,1,Minnesota Twins,New York Mets,Wed,n,no
43565-NYY@HOU-1,4/10/2019,Houston Astros,Home,0.444,6,win,1,New York Yankees,Houston Astros,Wed,n,no
43565-NYY@HOU-1,4/10/2019,New York Yankees,Road,0.286,9,lose,1,New York Yankees,Houston Astros,Wed,n,no
43565-OAK@BAL-1,4/10/2019,Oakland Athletics,Road,0.333,3,win,1,Oakland Athletics,Baltimore Orioles,Wed,n,no
43565-OAK@BAL-1,4/10/2019,Baltimore Orioles,Home,0.129,10,lose,1,Oakland Athletics,Baltimore Orioles,Wed,n,no
43565-PIT@CHC-1,4/10/2019,Pittsburgh Pirates,Road,0.257,2,win,1,Pittsburgh Pirates,Chicago Cubs,Wed,n,no
43565-PIT@CHC-1,4/10/2019,Chicago Cubs,Home,0.176,4,lose,1,Pittsburgh Pirates,Chicago Cubs,Wed,n,no
43565-SDP@SFG-1,4/10/2019,San Diego Padres,Road,0.194,1,win,1,San Diego Padres,San Francisco Giants,Wed,d,no
43565-SDP@SFG-1,4/10/2019,San Francisco Giants,Home,0.206,3,lose,1,San Diego Padres,San Francisco Giants,Wed,d,no
43565-SEA@KCR-1,4/10/2019,Seattle Mariners,Road,0.314,5,win,1,Seattle Mariners,Kansas City Royals,Wed,n,no
43565-SEA@KCR-1,4/10/2019,Kansas City Royals,Home,0.286,6,lose,1,Seattle Mariners,Kansas City Royals,Wed,n,no
43565-TBR@CHW-1,4/10/2019,Tampa Bay Rays,Road,0.341,1,win,1,Tampa Bay Rays,Chicago White Sox,Wed,d,no
43565-TBR@CHW-1,4/10/2019,Chicago White Sox,Home,0.182,9,lose,1,Tampa Bay Rays,Chicago White Sox,Wed,d,no
43565-TEX@ARI-1,4/10/2019,Texas Rangers,Road,0.229,2,win,1,Texas Rangers,Arizona Diamondbacks,Wed,n,no
43565-TEX@ARI-1,4/10/2019,Arizona Diamondbacks,Home,0.182,5,lose,1,Texas Rangers,Arizona Diamondbacks,Wed,n,no
43565-WSN@PHI-1,4/10/2019,Washington Nationals,Road,0.386,1,win,1,Washington Nationals,Philadelphia Phillies,Wed,n,no
43565-WSN@PHI-1,4/10/2019,Philadelphia Phillies,Home,0.107,13,lose,1,Washington Nationals,Philadelphia Phillies,Wed,n,no
43566-CLE@DET-1,4/11/2019,Cleveland Indians,Road,0.314,0,win,1,Cleveland Indians,Detroit Tigers,Thu,d,no
43566-CLE@DET-1,4/11/2019,Detroit Tigers,Home,0.097,4,lose,1,Cleveland Indians,Detroit Tigers,Thu,d,no
43566-COL@SFG-1,4/11/2019,San Francisco Giants,Home,0.207,0,win,1,Colorado Rockies,San Francisco Giants,Thu,n,no
43566-COL@SFG-1,4/11/2019,Colorado Rockies,Road,0.103,1.12,lose,1,Colorado Rockies,San Francisco Giants,Thu,n,no
43566-LAD@STL-1,4/11/2019,St. Louis Cardinals,Home,0.303,7,win,1,Los Angeles Dodgers,St. Louis Cardinals,Thu,d,no
43566-LAD@STL-1,4/11/2019,Los Angeles Dodgers,Road,0.286,10.12,lose,1,Los Angeles Dodgers,St. Louis Cardinals,Thu,d,no
43566-MIA@CIN-1,4/11/2019,Cincinnati Reds,Home,0.312,0,win,1,Miami Marlins,Cincinnati Reds,Thu,d,no
43566-MIA@CIN-1,4/11/2019,Miami Marlins,Road,0.172,5.62,lose,1,Miami Marlins,Cincinnati Reds,Thu,d,no
43566-NYM@ATL-1,4/11/2019,New York Mets,Road,0.212,3,win,1,New York Mets,Atlanta Braves,Thu,n,no
43566-NYM@ATL-1,4/11/2019,Atlanta Braves,Home,0.25,6,lose,1,New York Mets,Atlanta Braves,Thu,n,no
43566-OAK@BAL-1,4/11/2019,Oakland Athletics,Road,0.297,5,win,1,Oakland Athletics,Baltimore Orioles,Thu,d,no
43566-OAK@BAL-1,4/11/2019,Baltimore Orioles,Home,0.125,7,lose,1,Oakland Athletics,Baltimore Orioles,Thu,d,no
43566-PIT@CHC-1,4/11/2019,Chicago Cubs,Home,0.172,0,win,1,Pittsburgh Pirates,Chicago Cubs,Thu,n,no
43566-PIT@CHC-1,4/11/2019,Pittsburgh Pirates,Road,0.156,0,lose,1,Pittsburgh Pirates,Chicago Cubs,Thu,n,no
43566-SDP@ARI-1,4/11/2019,San Diego Padres,Road,0.258,2,win,1,San Diego Padres,Arizona Diamondbacks,Thu,n,no
43566-SDP@ARI-1,4/11/2019,Arizona Diamondbacks,Home,0.222,7,lose,1,San Diego Padres,Arizona Diamondbacks,Thu,n,no
43566-SEA@KCR-1,4/11/2019,Seattle Mariners,Road,0.3,5.4,win,1,Seattle Mariners,Kansas City Royals,Thu,d,no
43566-SEA@KCR-1,4/11/2019,Kansas City Royals,Home,0.2,6.3,lose,1,Seattle Mariners,Kansas City Royals,Thu,d,no
43566-TOR@BOS-1,4/11/2019,Boston Red Sox,Home,0.242,6,win,1,Toronto Blue Jays,Boston Red Sox,Thu,n,no
43566-TOR@BOS-1,4/11/2019,Toronto Blue Jays,Road,0.258,4.32,lose,1,Toronto Blue Jays,Boston Red Sox,Thu,n,no
43567-BAL@BOS-1,4/12/2019,Boston Red Sox,Home,0.333,4,win,1,Baltimore Orioles,Boston Red Sox,Fri,n,no
43567-BAL@BOS-1,4/12/2019,Baltimore Orioles,Road,0.125,6.75,lose,1,Baltimore Orioles,Boston Red Sox,Fri,n,no
43567-CHW@NYY-1,4/12/2019,Chicago White Sox,Road,0.387,6,win,1,Chicago White Sox,New York Yankees,Fri,n,no
43567-CHW@NYY-1,4/12/2019,New York Yankees,Home,0.292,12.79,lose,1,Chicago White Sox,New York Yankees,Fri,n,no
43567-CLE@KCR-1,4/12/2019,Kansas City Royals,Home,0.371,1,win,1,Cleveland Indians,Kansas City Royals,Fri,n,no
43567-CLE@KCR-1,4/12/2019,Cleveland Indians,Road,0.129,7.88,lose,1,Cleveland Indians,Kansas City Royals,Fri,n,no
43567-COL@SFG-1,4/12/2019,San Francisco Giants,Home,0.143,1,win,1,Colorado Rockies,San Francisco Giants,Fri,n,no
43567-COL@SFG-1,4/12/2019,Colorado Rockies,Road,0.177,1.56,lose,1,Colorado Rockies,San Francisco Giants,Fri,n,no
43567-HOU@SEA-1,4/12/2019,Houston Astros,Road,0.381,5,win,1,Houston Astros,Seattle Mariners,Fri,n,no
43567-HOU@SEA-1,4/12/2019,Seattle Mariners,Home,0.243,10,lose,1,Houston Astros,Seattle Mariners,Fri,n,no
43567-LAA@CHC-1,4/12/2019,Chicago Cubs,Home,0.294,1,win,1,Los Angeles Angels,Chicago Cubs,Fri,d,no
43567-LAA@CHC-1,4/12/2019,Los Angeles Angels,Road,0.129,5.62,lose,1,Los Angeles Angels,Chicago Cubs,Fri,d,no
43567-MIL@LAD-1,4/12/2019,Milwaukee Brewers,Road,0.316,5,win,1,Milwaukee Brewers,Los Angeles Dodgers,Fri,n,no
43567-MIL@LAD-1,4/12/2019,Los Angeles Dodgers,Home,0.324,7,lose,1,Milwaukee Brewers,Los Angeles Dodgers,Fri,n,no
43567-NYM@ATL-1,4/12/2019,New York Mets,Road,0.27,2,win,1,New York Mets,Atlanta Braves,Fri,n,no
