game_date,game_number,game_day,visiting_team,home_team,day_night,double_header
7/27/2019,1,Sat,Arizona Diamondbacks,Miami Marlins,n,no
7/27/2019,1,Sat,Chicago Cubs,Milwaukee Brewers,n,no
7/27/2019,1,Sat,Pittsburgh Pirates,New York Mets,n,no
7/27/2019,1,Sat,Texas Rangers,Oakland Athletics,n,no
7/27/2019,1,Sat,Atlanta Braves,Philadelphia Phillies,n,no
7/27/2019,1,Sat,San Francisco Giants,San Diego Padres,n,no
7/27/2019,1,Sat,Detroit Tigers,Seattle Mariners,d,no
7/27/2019,1,Sat,Houston Astros,St. Louis Cardinals,n,no
7/27/2019,1,Sat,Tampa Bay Rays,Toronto Blue Jays,d,no
7/27/2019,1,Sat,Los Angeles Dodgers,Washington Nationals,d,no
7/28/2019,1,Sun,Baltimore Orioles,Los Angeles Angels,d,no
7/28/2019,1,Sun,New York Yankees,Boston Red Sox,n,no
7/28/2019,1,Sun,Minnesota Twins,Chicago White Sox,d,no
7/28/2019,1,Sun,Colorado Rockies,Cincinnati Reds,d,no
7/28/2019,1,Sun,Cleveland Indians,Kansas City Royals,d,no
7/28/2019,1,Sun,Arizona Diamondbacks,Miami Marlins,d,no
7/28/2019,1,Sun,Chicago Cubs,Milwaukee Brewers,d,no
7/28/2019,1,Sun,Pittsburgh Pirates,New York Mets,d,no
7/28/2019,1,Sun,Texas Rangers,Oakland Athletics,d,no
7/28/2019,1,Sun,Atlanta Braves,Philadelphia Phillies,d,no
7/28/2019,1,Sun,San Francisco Giants,San Diego Padres,d,no
7/28/2019,1,Sun,Detroit Tigers,Seattle Mariners,d,no
7/28/2019,1,Sun,Houston Astros,St. Louis Cardinals,d,no
7/28/2019,1,Sun,Tampa Bay Rays,Toronto Blue Jays,d,no
7/28/2019,1,Sun,Los Angeles Dodgers,Washington Nationals,d,no
7/29/2019,1,Mon,Detroit Tigers,Los Angeles Angels,n,no
7/29/2019,1,Mon,Pittsburgh Pirates,Cincinnati Reds,n,no
7/29/2019,1,Mon,Los Angeles Dodgers,Colorado Rockies,n,no
7/29/2019,1,Mon,Toronto Blue Jays,Kansas City Royals,n,no
7/29/2019,1,Mon,Arizona Diamondbacks,Miami Marlins,n,no
7/29/2019,1,Mon,Baltimore Orioles,San Diego Padres,n,no
7/29/2019,1,Mon,Atlanta Braves,Washington Nationals,n,no
7/30/2019,1,Tue,Detroit Tigers,Los Angeles Angels,n,no
7/30/2019,1,Tue,Tampa Bay Rays,Boston Red Sox,n,no
7/30/2019,1,Tue,New York Mets,Chicago White Sox,n,no
7/30/2019,1,Tue,Pittsburgh Pirates,Cincinnati Reds,n,no
7/30/2019,1,Tue,Houston Astros,Cleveland Indians,n,no
7/30/2019,1,Tue,Los Angeles Dodgers,Colorado Rockies,n,no
7/30/2019,1,Tue,Toronto Blue Jays,Kansas City Royals,n,no
7/30/2019,1,Tue,Minnesota Twins,Miami Marlins,n,no
7/30/2019,1,Tue,Arizona Diamondbacks,New York Yankees,n,no
7/30/2019,1,Tue,Milwaukee Brewers,Oakland Athletics,n,no
7/30/2019,1,Tue,San Francisco Giants,Philadelphia Phillies,n,no
7/30/2019,1,Tue,Baltimore Orioles,San Diego Padres,d,no
7/30/2019,1,Tue,Chicago Cubs,St. Louis Cardinals,n,no
7/30/2019,1,Tue,Seattle Mariners,Texas Rangers,n,no
7/30/2019,1,Tue,Atlanta Braves,Washington Nationals,n,no
7/31/2019,1,Wed,Detroit Tigers,Los Angeles Angels,d,no
7/31/2019,1,Wed,Tampa Bay Rays,Boston Red Sox,n,no
7/31/2019,1,Wed,New York Mets,Chicago White Sox,n,no
7/31/2019,1,Wed,Pittsburgh Pirates,Cincinnati Reds,d,no
7/31/2019,1,Wed,Houston Astros,Cleveland Indians,n,no
7/31/2019,1,Wed,Los Angeles Dodgers,Colorado Rockies,d,no
7/31/2019,1,Wed,Toronto Blue Jays,Kansas City Royals,d,no
7/31/2019,1,Wed,Minnesota Twins,Miami Marlins,n,no
7/31/2019,1,Wed,Arizona Diamondbacks,New York Yankees,d,no
7/31/2019,1,Wed,Milwaukee Brewers,Oakland Athletics,n,no
7/31/2019,1,Wed,San Francisco Giants,Philadelphia Phillies,n,no
7/31/2019,1,Wed,Chicago Cubs,St. Louis Cardinals,n,no
7/31/2019,1,Wed,Seattle Mariners,Texas Rangers,n,no
7/31/2019,1,Wed,Atlanta Braves,Washington Nationals,d,no
8/1/2019,1,Thu,Cincinnati Reds,Atlanta Braves,n,no
8/1/2019,1,Thu,Toronto Blue Jays,Baltimore Orioles,n,no
8/1/2019,1,Thu,Tampa Bay Rays,Boston Red Sox,n,no
8/1/2019,1,Thu,New York Mets,Chicago White Sox,d,no
8/1/2019,1,Thu,Houston Astros,Cleveland Indians,n,no
8/1/2019,1,Thu,San Diego Padres,Los Angeles Dodgers,n,no
8/1/2019,1,Thu,Minnesota Twins,Miami Marlins,d,no
8/1/2019,1,Thu,Milwaukee Brewers,Oakland Athletics,d,no
8/1/2019,1,Thu,San Francisco Giants,Philadelphia Phillies,d,no
8/1/2019,1,Thu,Chicago Cubs,St. Louis Cardinals,n,no
8/2/2019,1,Fri,Washington Nationals,Arizona Diamondbacks,n,no
8/2/2019,1,Fri,Cincinnati Reds,Atlanta Braves,n,no
8/2/2019,1,Fri,Toronto Blue Jays,Baltimore Orioles,n,no
8/2/2019,1,Fri,Milwaukee Brewers,Chicago Cubs,d,no
8/2/2019,1,Fri,Los Angeles Angels,Cleveland Indians,n,no
8/2/2019,1,Fri,San Francisco Giants,Colorado Rockies,n,no
8/2/2019,1,Fri,Seattle Mariners,Houston Astros,n,no
8/2/2019,1,Fri,San Diego Padres,Los Angeles Dodgers,n,no
8/2/2019,1,Fri,Kansas City Royals,Minnesota Twins,n,no
8/2/2019,1,Fri,Boston Red Sox,New York Yankees,n,no
8/2/2019,1,Fri,Chicago White Sox,Philadelphia Phillies,n,no
8/2/2019,1,Fri,New York Mets,Pittsburgh Pirates,n,no
8/2/2019,1,Fri,Detroit Tigers,Texas Rangers,n,no
8/3/2019,2,Sat,Boston Red Sox,New York Yankees,d,yes
8/3/2019,1,Thu,Boston Red Sox,New York Yankees,d,yes
8/3/2019,1,Sat,Washington Nationals,Arizona Diamondbacks,n,no
8/3/2019,1,Sat,Cincinnati Reds,Atlanta Braves,n,no
8/3/2019,1,Sat,Toronto Blue Jays,Baltimore Orioles,n,no
8/3/2019,1,Sat,Milwaukee Brewers,Chicago Cubs,d,no
8/3/2019,1,Sat,Los Angeles Angels,Cleveland Indians,n,no
8/3/2019,1,Sat,San Francisco Giants,Colorado Rockies,n,no
8/3/2019,1,Sat,Seattle Mariners,Houston Astros,n,no
8/3/2019,1,Sat,San Diego Padres,Los Angeles Dodgers,n,no
8/3/2019,1,Sat,Kansas City Royals,Minnesota Twins,n,no
8/3/2019,1,Sat,St. Louis Cardinals,Oakland Athletics,n,no
8/3/2019,1,Sat,Chicago White Sox,Philadelphia Phillies,n,no
8/3/2019,1,Sat,New York Mets,Pittsburgh Pirates,n,no
8/3/2019,1,Sat,Miami Marlins,Tampa Bay Rays,n,no
8/3/2019,1,Sat,Detroit Tigers,Texas Rangers,n,no
8/4/2019,1,Sun,Washington Nationals,Arizona Diamondbacks,d,no
8/4/2019,1,Sun,Cincinnati Reds,Atlanta Braves,d,no
8/4/2019,1,Sun,Toronto Blue Jays,Baltimore Orioles,d,no
8/4/2019,1,Sun,Milwaukee Brewers,Chicago Cubs,d,no
8/4/2019,1,Sun,Los Angeles Angels,Cleveland Indians,d,no
8/4/2019,1,Sun,San Francisco Giants,Colorado Rockies,d,no
8/4/2019,1,Sun,Seattle Mariners,Houston Astros,d,no
8/4/2019,1,Sun,San Diego Padres,Los Angeles Dodgers,d,no
8/4/2019,1,Sun,Kansas City Royals,Minnesota Twins,d,no
8/4/2019,1,Sun,Boston Red Sox,New York Yankees,n,no
8/4/2019,1,Sun,St. Louis Cardinals,Oakland Athletics,d,no
8/4/2019,1,Sun,Chicago White Sox,Philadelphia Phillies,d,no
8/4/2019,1,Sun,New York Mets,Pittsburgh Pirates,d,no
8/4/2019,1,Sun,Miami Marlins,Tampa Bay Rays,d,no
8/4/2019,1,Sun,Detroit Tigers,Texas Rangers,d,no
8/5/2019,2,Mon,Miami Marlins,New York Mets,n,yes
8/5/2019,1,Sun,Miami Marlins,New York Mets,d,yes
8/5/2019,1,Mon,Philadelphia Phillies,Arizona Diamondbacks,n,no
8/5/2019,1,Mon,New York Yankees,Baltimore Orioles,n,no
8/5/2019,1,Mon,Kansas City Royals,Boston Red Sox,n,no
8/5/2019,1,Mon,Oakland Athletics,Chicago Cubs,n,no
8/5/2019,1,Mon,Los Angeles Angels,Cincinnati Reds,n,no
8/5/2019,1,Mon,Texas Rangers,Cleveland Indians,n,no
8/5/2019,1,Mon,Chicago White Sox,Detroit Tigers,n,no
8/5/2019,1,Mon,St. Louis Cardinals,Los Angeles Dodgers,n,no
8/5/2019,1,Mon,Atlanta Braves,Minnesota Twins,n,no
8/5/2019,1,Mon,Milwaukee Brewers,Pittsburgh Pirates,n,no
8/5/2019,1,Mon,Washington Nationals,San Francisco Giants,n,no
8/5/2019,1,Mon,Toronto Blue Jays,Tampa Bay Rays,n,no
8/6/2019,2,Tue,Chicago White Sox,Detroit Tigers,n,yes
8/6/2019,1,Sat,Chicago White Sox,Detroit Tigers,d,yes
8/6/2019,1,Tue,Philadelphia Phillies,Arizona Diamondbacks,n,no
8/6/2019,1,Tue,New York Yankees,Baltimore Orioles,n,no
8/6/2019,1,Tue,Kansas City Royals,Boston Red Sox,n,no
8/6/2019,1,Tue,Oakland Athletics,Chicago Cubs,n,no
8/6/2019,1,Tue,Los Angeles Angels,Cincinnati Reds,n,no
8/6/2019,1,Tue,Colorado Rockies,Houston Astros,n,no
8/6/2019,1,Tue,St. Louis Cardinals,Los Angeles Dodgers,n,no
8/6/2019,1,Tue,Atlanta Braves,Minnesota Twins,n,no
8/6/2019,1,Tue,Miami Marlins,New York Mets,n,no
8/6/2019,1,Tue,Milwaukee Brewers,Pittsburgh Pirates,n,no
8/6/2019,1,Tue,San Diego Padres,Seattle Mariners,n,no
8/6/2019,1,Tue,Washington Nationals,San Francisco Giants,n,no
8/6/2019,1,Tue,Toronto Blue Jays,Tampa Bay Rays,n,no
8/7/2019,2,Wed,Texas Rangers,Cleveland Indians,d,yes
8/7/2019,1,Tue,Texas Rangers,Cleveland Indians,d,yes
8/7/2019,1,Wed,Philadelphia Phillies,Arizona Diamondbacks,n,no
8/7/2019,1,Wed,New York Yankees,Baltimore Orioles,n,no
8/7/2019,1,Wed,Kansas City Royals,Boston Red Sox,n,no
8/7/2019,1,Wed,Oakland Athletics,Chicago Cubs,d,no
8/7/2019,1,Wed,Chicago White Sox,Detroit Tigers,d,no
8/7/2019,1,Wed,Colorado Rockies,Houston Astros,d,no
8/7/2019,1,Wed,St. Louis Cardinals,Los Angeles Dodgers,d,no
8/7/2019,1,Wed,Atlanta Braves,Minnesota Twins,d,no
8/7/2019,1,Wed,Miami Marlins,New York Mets,d,no
8/7/2019,1,Wed,Milwaukee Brewers,Pittsburgh Pirates,n,no
8/7/2019,1,Wed,San Diego Padres,Seattle Mariners,d,no
8/7/2019,1,Wed,Washington Nationals,San Francisco Giants,d,no
8/7/2019,1,Wed,Toronto Blue Jays,Tampa Bay Rays,d,no
8/8/2019,1,Thu,Los Angeles Angels,Boston Red Sox,n,no
8/8/2019,1,Thu,Chicago Cubs,Cincinnati Reds,n,no
8/8/2019,1,Thu,Kansas City Royals,Detroit Tigers,n,no
8/8/2019,1,Thu,Atlanta Braves,Miami Marlins,n,no
8/8/2019,1,Thu,Cleveland Indians,Minnesota Twins,n,no
8/8/2019,1,Thu,Colorado Rockies,San Diego Padres,n,no
8/8/2019,1,Thu,Philadelphia Phillies,San Francisco Giants,n,no
8/8/2019,1,Thu,New York Yankees,Toronto Blue Jays,n,no
8/9/2019,1,Fri,Houston Astros,Baltimore Orioles,n,no
8/9/2019,1,Fri,Los Angeles Angels,Boston Red Sox,n,no
8/9/2019,1,Fri,Oakland Athletics,Chicago White Sox,d,no
8/9/2019,1,Fri,Chicago Cubs,Cincinnati Reds,n,no
8/9/2019,1,Fri,Kansas City Royals,Detroit Tigers,n,no
8/9/2019,1,Fri,Arizona Diamondbacks,Los Angeles Dodgers,n,no
8/9/2019,1,Fri,Atlanta Braves,Miami Marlins,n,no
8/9/2019,1,Fri,Texas Rangers,Milwaukee Brewers,n,no
8/9/2019,1,Fri,Cleveland Indians,Minnesota Twins,n,no
8/9/2019,1,Fri,Washington Nationals,New York Mets,n,no
8/9/2019,1,Fri,Colorado Rockies,San Diego Padres,n,no
8/9/2019,1,Fri,Tampa Bay Rays,Seattle Mariners,n,no
8/9/2019,1,Fri,Philadelphia Phillies,San Francisco Giants,n,no
8/9/2019,1,Fri,Pittsburgh Pirates,St. Louis Cardinals,n,no
8/9/2019,1,Fri,New York Yankees,Toronto Blue Jays,n,no
8/10/2019,1,Sat,Houston Astros,Baltimore Orioles,n,no
8/10/2019,1,Sat,Los Angeles Angels,Boston Red Sox,d,no
8/10/2019,1,Sat,Oakland Athletics,Chicago White Sox,n,no
8/10/2019,1,Sat,Chicago Cubs,Cincinnati Reds,n,no
8/10/2019,1,Sat,Kansas City Royals,Detroit Tigers,n,no
8/10/2019,1,Sat,Arizona Diamondbacks,Los Angeles Dodgers,n,no
8/10/2019,1,Sat,Atlanta Braves,Miami Marlins,n,no
8/10/2019,1,Sat,Texas Rangers,Milwaukee Brewers,n,no
8/10/2019,1,Sat,Cleveland Indians,Minnesota Twins,n,no
8/10/2019,1,Sat,Washington Nationals,New York Mets,n,no
8/10/2019,1,Sat,Colorado Rockies,San Diego Padres,n,no
8/10/2019,1,Sat,Tampa Bay Rays,Seattle Mariners,n,no
8/10/2019,1,Sat,Philadelphia Phillies,San Francisco Giants,d,no
8/10/2019,1,Sat,Pittsburgh Pirates,St. Louis Cardinals,n,no
8/10/2019,1,Sat,New York Yankees,Toronto Blue Jays,d,no
8/11/2019,1,Sun,Houston Astros,Baltimore Orioles,d,no
8/11/2019,1,Sun,Los Angeles Angels,Boston Red Sox,d,no
8/11/2019,1,Sun,Oakland Athletics,Chicago White Sox,d,no
8/11/2019,1,Sun,Chicago Cubs,Cincinnati Reds,d,no
8/11/2019,1,Sun,Kansas City Royals,Detroit Tigers,d,no
8/11/2019,1,Sun,Arizona Diamondbacks,Los Angeles Dodgers,d,no
8/11/2019,1,Sun,Atlanta Braves,Miami Marlins,d,no
8/11/2019,1,Sun,Texas Rangers,Milwaukee Brewers,d,no
8/11/2019,1,Sun,Cleveland Indians,Minnesota Twins,d,no
8/11/2019,1,Sun,Washington Nationals,New York Mets,d,no
8/11/2019,1,Sun,Colorado Rockies,San Diego Padres,d,no
8/11/2019,1,Sun,Tampa Bay Rays,Seattle Mariners,d,no
8/11/2019,1,Sun,Philadelphia Phillies,San Francisco Giants,d,no
8/11/2019,1,Sun,Pittsburgh Pirates,St. Louis Cardinals,d,no
8/11/2019,1,Sun,New York Yankees,Toronto Blue Jays,d,no
8/12/2019,2,Mon,Baltimore Orioles,New York Yankees,n,yes
8/12/2019,1,Tue,Baltimore Orioles,New York Yankees,d,yes
8/12/2019,1,Mon,Pittsburgh Pirates,Los Angeles Angels,n,no
8/12/2019,1,Mon,Boston Red Sox,Cleveland Indians,n,no
8/12/2019,1,Mon,Arizona Diamondbacks,Colorado Rockies,n,no
8/12/2019,1,Mon,Tampa Bay Rays,San Diego Padres,n,no
8/12/2019,1,Mon,Texas Rangers,Toronto Blue Jays,n,no
8/12/2019,1,Mon,Cincinnati Reds,Washington Nationals,n,no
8/13/2019,2,Tue,Houston Astros,Chicago White Sox,n,yes
8/13/2019,1,Mon,Houston Astros,Chicago White Sox,d,yes
8/13/2019,1,Tue,Pittsburgh Pirates,Los Angeles Angels,n,no
8/13/2019,1,Tue,New York Mets,Atlanta Braves,n,no
8/13/2019,1,Tue,Boston Red Sox,Cleveland Indians,n,no
8/13/2019,1,Tue,Arizona Diamondbacks,Colorado Rockies,n,no
8/13/2019,1,Tue,Seattle Mariners,Detroit Tigers,n,no
8/13/2019,1,Tue,St. Louis Cardinals,Kansas City Royals,n,no
8/13/2019,1,Tue,Los Angeles Dodgers,Miami Marlins,n,no
8/13/2019,1,Tue,Minnesota Twins,Milwaukee Brewers,n,no
8/13/2019,1,Tue,Baltimore Orioles,New York Yankees,n,no
8/13/2019,1,Tue,Chicago Cubs,Philadelphia Phillies,n,no
8/13/2019,1,Tue,Tampa Bay Rays,San Diego Padres,n,no
8/13/2019,1,Tue,Oakland Athletics,San Francisco Giants,n,no
8/13/2019,1,Tue,Texas Rangers,Toronto Blue Jays,n,no
8/13/2019,1,Tue,Cincinnati Reds,Washington Nationals,n,no
8/14/2019,1,Wed,Pittsburgh Pirates,Los Angeles Angels,n,no
8/14/2019,1,Wed,New York Mets,Atlanta Braves,n,no
8/14/2019,1,Wed,Houston Astros,Chicago White Sox,d,no
8/14/2019,1,Wed,Boston Red Sox,Cleveland Indians,d,no
8/14/2019,1,Wed,Arizona Diamondbacks,Colorado Rockies,d,no
8/14/2019,1,Wed,Seattle Mariners,Detroit Tigers,n,no
8/14/2019,1,Wed,St. Louis Cardinals,Kansas City Royals,n,no
8/14/2019,1,Wed,Los Angeles Dodgers,Miami Marlins,n,no
8/14/2019,1,Wed,Minnesota Twins,Milwaukee Brewers,d,no
8/14/2019,1,Wed,Baltimore Orioles,New York Yankees,d,no
8/14/2019,1,Wed,Chicago Cubs,Philadelphia Phillies,n,no
8/14/2019,1,Wed,Tampa Bay Rays,San Diego Padres,d,no
8/14/2019,1,Wed,Oakland Athletics,San Francisco Giants,d,no
8/14/2019,1,Wed,Texas Rangers,Toronto Blue Jays,d,no
8/14/2019,1,Wed,Cincinnati Reds,Washington Nationals,d,no
8/15/2019,1,Thu,Chicago White Sox,Los Angeles Angels,n,no
8/15/2019,1,Thu,San Francisco Giants,Arizona Diamondbacks,n,no
8/15/2019,1,Thu,New York Mets,Atlanta Braves,n,no
8/15/2019,1,Thu,St. Louis Cardinals,Cincinnati Reds,n,no
8/15/2019,1,Thu,Seattle Mariners,Detroit Tigers,d,no
8/15/2019,1,Thu,Los Angeles Dodgers,Miami Marlins,d,no
8/15/2019,1,Thu,Cleveland Indians,New York Yankees,n,no
8/15/2019,1,Thu,Houston Astros,Oakland Athletics,n,no
8/15/2019,1,Thu,Chicago Cubs,Philadelphia Phillies,n,no
8/15/2019,1,Thu,Minnesota Twins,Texas Rangers,n,no
8/16/2019,1,Fri,Chicago White Sox,Los Angeles Angels,n,no
8/16/2019,1,Fri,San Francisco Giants,Arizona Diamondbacks,n,no
8/16/2019,1,Fri,Los Angeles Dodgers,Atlanta Braves,n,no
8/16/2019,1,Fri,Baltimore Orioles,Boston Red Sox,n,no
8/16/2019,1,Fri,St. Louis Cardinals,Cincinnati Reds,n,no
8/16/2019,1,Fri,Miami Marlins,Colorado Rockies,n,no
8/16/2019,1,Fri,New York Mets,Kansas City Royals,n,no
8/16/2019,1,Fri,Cleveland Indians,New York Yankees,n,no
8/16/2019,1,Fri,Houston Astros,Oakland Athletics,n,no
8/16/2019,1,Fri,San Diego Padres,Philadelphia Phillies,n,no
8/16/2019,1,Fri,Chicago Cubs,Pittsburgh Pirates,n,no
8/16/2019,1,Fri,Detroit Tigers,Tampa Bay Rays,n,no
8/16/2019,1,Fri,Minnesota Twins,Texas Rangers,n,no
8/16/2019,1,Fri,Seattle Mariners,Toronto Blue Jays,n,no
8/16/2019,1,Fri,Milwaukee Brewers,Washington Nationals,n,no
8/17/2019,1,Sat,Chicago White Sox,Los Angeles Angels,n,no
8/17/2019,1,Sat,San Francisco Giants,Arizona Diamondbacks,n,no
8/17/2019,1,Sat,Los Angeles Dodgers,Atlanta Braves,n,no
8/17/2019,1,Sat,Baltimore Orioles,Boston Red Sox,n,no
8/17/2019,1,Sat,St. Louis Cardinals,Cincinnati Reds,n,no
8/17/2019,1,Sat,Miami Marlins,Colorado Rockies,n,no
8/17/2019,1,Sat,New York Mets,Kansas City Royals,n,no
8/17/2019,1,Sat,Cleveland Indians,New York Yankees,d,no
8/17/2019,1,Sat,Houston Astros,Oakland Athletics,d,no
8/17/2019,1,Sat,San Diego Padres,Philadelphia Phillies,n,no
8/17/2019,1,Sat,Chicago Cubs,Pittsburgh Pirates,d,no
8/17/2019,1,Sat,Detroit Tigers,Tampa Bay Rays,n,no
8/17/2019,1,Sat,Minnesota Twins,Texas Rangers,n,no
8/17/2019,1,Sat,Seattle Mariners,Toronto Blue Jays,d,no
8/17/2019,1,Sat,Milwaukee Brewers,Washington Nationals,n,no
8/18/2019,1,Sun,Chicago White Sox,Los Angeles Angels,d,no
8/18/2019,1,Sun,San Francisco Giants,Arizona Diamondbacks,d,no
8/18/2019,1,Sun,Los Angeles Dodgers,Atlanta Braves,d,no
8/18/2019,1,Sun,Baltimore Orioles,Boston Red Sox,d,no
8/18/2019,1,Sun,St. Louis Cardinals,Cincinnati Reds,d,no
8/18/2019,1,Sun,Miami Marlins,Colorado Rockies,d,no
8/18/2019,1,Sun,New York Mets,Kansas City Royals,d,no
8/18/2019,1,Sun,Cleveland Indians,New York Yankees,d,no
8/18/2019,1,Sun,Houston Astros,Oakland Athletics,d,no
8/18/2019,1,Sun,San Diego Padres,Philadelphia Phillies,d,no
8/18/2019,1,Sun,Chicago Cubs,Pittsburgh Pirates,n,no
8/18/2019,1,Sun,Detroit Tigers,Tampa Bay Rays,d,no
8/18/2019,1,Sun,Minnesota Twins,Texas Rangers,d,no
8/18/2019,1,Sun,Seattle Mariners,Toronto Blue Jays,d,no
8/18/2019,1,Sun,Milwaukee Brewers,Washington Nationals,d,no
8/19/2019,1,Mon,Colorado Rockies,Arizona Diamondbacks,n,no
8/19/2019,1,Mon,Kansas City Royals,Baltimore Orioles,n,no
8/19/2019,1,Mon,San Diego Padres,Cincinnati Reds,n,no
8/19/2019,1,Mon,Detroit Tigers,Houston Astros,n,no
8/19/2019,1,Mon,Chicago White Sox,Minnesota Twins,n,no
8/19/2019,1,Mon,Washington Nationals,Pittsburgh Pirates,n,no
8/19/2019,1,Mon,Milwaukee Brewers,St. Louis Cardinals,n,no
8/19/2019,1,Mon,Seattle Mariners,Tampa Bay Rays,n,no
8/19/2019,1,Mon,Los Angeles Angels,Texas Rangers,n,no
8/20/2019,2,Tue,Los Angeles Angels,Texas Rangers,n,yes
8/20/2019,1,Mon,Los Angeles Angels,Texas Rangers,d,yes
8/20/2019,1,Tue,Colorado Rockies,Arizona Diamondbacks,n,no
8/20/2019,1,Tue,Miami Marlins,Atlanta Braves,n,no
8/20/2019,1,Tue,Kansas City Royals,Baltimore Orioles,n,no
8/20/2019,1,Tue,Philadelphia Phillies,Boston Red Sox,n,no
8/20/2019,1,Tue,San Francisco Giants,Chicago Cubs,n,no
8/20/2019,1,Tue,San Diego Padres,Cincinnati Reds,n,no
8/20/2019,1,Tue,Detroit Tigers,Houston Astros,n,no
8/20/2019,1,Tue,Toronto Blue Jays,Los Angeles Dodgers,n,no
8/20/2019,1,Tue,Chicago White Sox,Minnesota Twins,n,no
8/20/2019,1,Tue,Cleveland Indians,New York Mets,n,no
8/20/2019,1,Tue,New York Yankees,Oakland Athletics,n,no
8/20/2019,1,Tue,Washington Nationals,Pittsburgh Pirates,n,no
8/20/2019,1,Tue,Milwaukee Brewers,St. Louis Cardinals,n,no
8/20/2019,1,Tue,Seattle Mariners,Tampa Bay Rays,n,no
8/21/2019,1,Wed,Colorado Rockies,Arizona Diamondbacks,d,no
8/21/2019,1,Wed,Miami Marlins,Atlanta Braves,n,no
8/21/2019,1,Wed,Kansas City Royals,Baltimore Orioles,n,no
8/21/2019,1,Wed,Philadelphia Phillies,Boston Red Sox,n,no
8/21/2019,1,Wed,San Francisco Giants,Chicago Cubs,n,no
8/21/2019,1,Wed,San Diego Padres,Cincinnati Reds,d,no
8/21/2019,1,Wed,Detroit Tigers,Houston Astros,n,no
8/21/2019,1,Wed,Toronto Blue Jays,Los Angeles Dodgers,n,no
8/21/2019,1,Wed,Chicago White Sox,Minnesota Twins,d,no
8/21/2019,1,Wed,Cleveland Indians,New York Mets,n,no
8/21/2019,1,Wed,New York Yankees,Oakland Athletics,n,no
8/21/2019,1,Wed,Washington Nationals,Pittsburgh Pirates,n,no
8/21/2019,1,Wed,Milwaukee Brewers,St. Louis Cardinals,n,no
8/21/2019,1,Wed,Seattle Mariners,Tampa Bay Rays,d,no
8/21/2019,1,Wed,Los Angeles Angels,Texas Rangers,n,no
8/22/2019,1,Thu,Miami Marlins,Atlanta Braves,n,no
8/22/2019,1,Thu,Tampa Bay Rays,Baltimore Orioles,n,no
8/22/2019,1,Thu,Texas Rangers,Chicago White Sox,n,no
8/22/2019,1,Thu,San Francisco Giants,Chicago Cubs,d,no
8/22/2019,1,Thu,Detroit Tigers,Houston Astros,n,no
8/22/2019,1,Thu,Toronto Blue Jays,Los Angeles Dodgers,n,no
8/22/2019,1,Thu,Cleveland Indians,New York Mets,n,no
8/22/2019,1,Thu,New York Yankees,Oakland Athletics,n,no
8/22/2019,1,Thu,Washington Nationals,Pittsburgh Pirates,n,no
8/22/2019,1,Thu,Colorado Rockies,St. Louis Cardinals,n,no
8/23/2019,1,Fri,Tampa Bay Rays,Baltimore Orioles,n,no
8/23/2019,1,Fri,Texas Rangers,Chicago White Sox,n,no
8/23/2019,1,Fri,Washington Nationals,Chicago Cubs,d,no
8/23/2019,1,Fri,Kansas City Royals,Cleveland Indians,n,no
8/23/2019,1,Fri,Los Angeles Angels,Houston Astros,n,no
8/23/2019,1,Fri,New York Yankees,Los Angeles Dodgers,n,no
8/23/2019,1,Fri,Philadelphia Phillies,Miami Marlins,n,no
8/23/2019,1,Fri,Arizona Diamondbacks,Milwaukee Brewers,n,no
8/23/2019,1,Fri,Detroit Tigers,Minnesota Twins,n,no
8/23/2019,1,Fri,Atlanta Braves,New York Mets,n,no
8/23/2019,1,Fri,Cincinnati Reds,Pittsburgh Pirates,n,no
8/23/2019,1,Fri,Boston Red Sox,San Diego Padres,n,no
8/23/2019,1,Fri,Toronto Blue Jays,Seattle Mariners,n,no
8/23/2019,1,Fri,Colorado Rockies,St. Louis Cardinals,n,no
8/24/2019,1,Sat,Tampa Bay Rays,Baltimore Orioles,n,no
8/24/2019,1,Sat,Texas Rangers,Chicago White Sox,n,no
8/24/2019,1,Sat,Washington Nationals,Chicago Cubs,d,no
8/24/2019,1,Sat,Kansas City Royals,Cleveland Indians,n,no
8/24/2019,1,Sat,Los Angeles Angels,Houston Astros,n,no
8/24/2019,1,Sat,New York Yankees,Los Angeles Dodgers,d,no
8/24/2019,1,Sat,Philadelphia Phillies,Miami Marlins,n,no
8/24/2019,1,Sat,Arizona Diamondbacks,Milwaukee Brewers,n,no
8/24/2019,1,Sat,Detroit Tigers,Minnesota Twins,n,no
8/24/2019,1,Sat,Atlanta Braves,New York Mets,n,no
8/24/2019,1,Sat,San Francisco Giants,Oakland Athletics,n,no
8/24/2019,1,Sat,Cincinnati Reds,Pittsburgh Pirates,n,no
8/24/2019,1,Sat,Boston Red Sox,San Diego Padres,n,no
8/24/2019,1,Sat,Toronto Blue Jays,Seattle Mariners,n,no
8/24/2019,1,Sat,Colorado Rockies,St. Louis Cardinals,n,no
8/25/2019,1,Sun,Tampa Bay Rays,Baltimore Orioles,d,no
8/25/2019,1,Sun,Texas Rangers,Chicago White Sox,d,no
8/25/2019,1,Sun,Washington Nationals,Chicago Cubs,d,no
8/25/2019,1,Sun,Kansas City Royals,Cleveland Indians,d,no
8/25/2019,1,Sun,Los Angeles Angels,Houston Astros,d,no
