game_id,game_date,team_name,venue,batting_avg,earn_run_ave,game_outcome,game_number,visiting_team,home_team
43560-TBR@SFG-1,4/5/2019,San Francisco Giants,Home,0.222,5,lose,1,Tampa Bay Rays,San Francisco Giants
43560-TEX@LAA-1,4/5/2019,Los Angeles Angels,Home,0.207,1,win,1,Texas Rangers,Los Angeles Angels
43560-TEX@LAA-1,4/5/2019,Texas Rangers,Road,0.188,3.38,lose,1,Texas Rangers,Los Angeles Angels
43560-TOR@CLE-1,4/5/2019,Cleveland Indians,Home,0.143,2,win,1,Toronto Blue Jays,Cleveland Indians
43560-TOR@CLE-1,4/5/2019,Toronto Blue Jays,Road,0.1,3.24,lose,1,Toronto Blue Jays,Cleveland Indians
43561-BOS@ARI-1,4/6/2019,Arizona Diamondbacks,Home,0.324,4,win,1,Boston Red Sox,Arizona Diamondbacks
43561-BOS@ARI-1,4/6/2019,Boston Red Sox,Road,0.2,5.19,lose,1,Boston Red Sox,Arizona Diamondbacks
43561-CHC@MIL-1,4/6/2019,Chicago Cubs,Road,0.308,8,win,1,Chicago Cubs,Milwaukee Brewers
43561-CHC@MIL-1,4/6/2019,Milwaukee Brewers,Home,0.286,14,lose,1,Chicago Cubs,Milwaukee Brewers
43561-CIN@PIT-1,4/6/2019,Pittsburgh Pirates,Home,0.316,3.6,win,1,Cincinnati Reds,Pittsburgh Pirates
43561-CIN@PIT-1,4/6/2019,Cincinnati Reds,Road,0.211,5.79,lose,1,Cincinnati Reds,Pittsburgh Pirates
43561-KCR@DET-1,4/6/2019,Detroit Tigers,Home,0.303,4,win,1,Kansas City Royals,Detroit Tigers
43561-KCR@DET-1,4/6/2019,Kansas City Royals,Road,0.182,6.75,lose,1,Kansas City Royals,Detroit Tigers
43561-LAD@COL-1,4/6/2019,Los Angeles Dodgers,Road,0.355,2,win,1,Los Angeles Dodgers,Colorado Rockies
43561-LAD@COL-1,4/6/2019,Colorado Rockies,Home,0.188,7,lose,1,Los Angeles Dodgers,Colorado Rockies
43561-MIA@ATL-1,4/6/2019,Miami Marlins,Road,0.25,2,win,1,Miami Marlins,Atlanta Braves
43561-MIA@ATL-1,4/6/2019,Atlanta Braves,Home,0.176,4,lose,1,Miami Marlins,Atlanta Braves
43561-MIN@PHI-1,4/6/2019,Minnesota Twins,Road,0.212,2,win,1,Minnesota Twins,Philadelphia Phillies
43561-MIN@PHI-1,4/6/2019,Philadelphia Phillies,Home,0.219,6,lose,1,Minnesota Twins,Philadelphia Phillies
43561-NYY@BAL-1,4/6/2019,New York Yankees,Road,0.314,4,win,1,New York Yankees,Baltimore Orioles
43561-NYY@BAL-1,4/6/2019,Baltimore Orioles,Home,0.222,6,lose,1,New York Yankees,Baltimore Orioles
43561-OAK@HOU-1,4/6/2019,Houston Astros,Home,0.324,0,win,1,Oakland Athletics,Houston Astros
43561-OAK@HOU-1,4/6/2019,Oakland Athletics,Road,0.188,6.75,lose,1,Oakland Athletics,Houston Astros
43561-SDP@STL-1,4/6/2019,San Diego Padres,Road,0.257,3,win,1,San Diego Padres,St. Louis Cardinals
43561-SDP@STL-1,4/6/2019,St. Louis Cardinals,Home,0.265,4,lose,1,San Diego Padres,St. Louis Cardinals
43561-SEA@CHW-1,4/6/2019,Seattle Mariners,Road,0.368,2,win,1,Seattle Mariners,Chicago White Sox
43561-SEA@CHW-1,4/6/2019,Chicago White Sox,Home,0.27,9,lose,1,Seattle Mariners,Chicago White Sox
43561-TBR@SFG-1,4/6/2019,San Francisco Giants,Home,0.267,4,win,1,Tampa Bay Rays,San Francisco Giants
43561-TBR@SFG-1,4/6/2019,Tampa Bay Rays,Road,0.257,6.75,lose,1,Tampa Bay Rays,San Francisco Giants
43561-TEX@LAA-1,4/6/2019,Los Angeles Angels,Home,0.303,1,win,1,Texas Rangers,Los Angeles Angels
43561-TEX@LAA-1,4/6/2019,Texas Rangers,Road,0.194,5.62,lose,1,Texas Rangers,Los Angeles Angels
43561-TOR@CLE-1,4/6/2019,Cleveland Indians,Home,0.242,2,win,1,Toronto Blue Jays,Cleveland Indians
43561-TOR@CLE-1,4/6/2019,Toronto Blue Jays,Road,0.27,6.75,lose,1,Toronto Blue Jays,Cleveland Indians
43561-WSN@NYM-1,4/6/2019,New York Mets,Home,0.344,4,win,1,Washington Nationals,New York Mets
43561-WSN@NYM-1,4/6/2019,Washington Nationals,Road,0.219,6.75,lose,1,Washington Nationals,New York Mets
43562-BOS@ARI-1,4/7/2019,Boston Red Sox,Road,0.161,0,win,1,Boston Red Sox,Arizona Diamondbacks
43562-BOS@ARI-1,4/7/2019,Arizona Diamondbacks,Home,0.103,1,lose,1,Boston Red Sox,Arizona Diamondbacks
43562-CHC@MIL-1,4/7/2019,Milwaukee Brewers,Home,0.294,0,win,1,Chicago Cubs,Milwaukee Brewers
43562-CHC@MIL-1,4/7/2019,Chicago Cubs,Road,0.182,4.5,lose,1,Chicago Cubs,Milwaukee Brewers
43562-CIN@PIT-1,4/7/2019,Pittsburgh Pirates,Home,0.353,5,win,1,Cincinnati Reds,Pittsburgh Pirates
43562-CIN@PIT-1,4/7/2019,Cincinnati Reds,Road,0.206,7.88,lose,1,Cincinnati Reds,Pittsburgh Pirates
43562-KCR@DET-1,4/7/2019,Detroit Tigers,Home,0.179,1,win,1,Kansas City Royals,Detroit Tigers
43562-KCR@DET-1,4/7/2019,Kansas City Royals,Road,0.226,3.38,lose,1,Kansas City Royals,Detroit Tigers
43562-LAD@COL-1,4/7/2019,Los Angeles Dodgers,Road,0.343,6,win,1,Los Angeles Dodgers,Colorado Rockies
43562-LAD@COL-1,4/7/2019,Colorado Rockies,Home,0.294,10,lose,1,Los Angeles Dodgers,Colorado Rockies
43562-MIA@ATL-1,4/7/2019,Atlanta Braves,Home,0.241,3,win,1,Miami Marlins,Atlanta Braves
43562-MIA@ATL-1,4/7/2019,Miami Marlins,Road,0.212,4.5,lose,1,Miami Marlins,Atlanta Braves
43562-MIN@PHI-1,4/7/2019,Philadelphia Phillies,Home,0.143,1,win,1,Minnesota Twins,Philadelphia Phillies
43562-MIN@PHI-1,4/7/2019,Minnesota Twins,Road,0.212,2.25,lose,1,Minnesota Twins,Philadelphia Phillies
43562-NYY@BAL-1,4/7/2019,New York Yankees,Road,0.375,3,win,1,New York Yankees,Baltimore Orioles
43562-NYY@BAL-1,4/7/2019,Baltimore Orioles,Home,0.152,15,lose,1,New York Yankees,Baltimore Orioles
43562-OAK@HOU-1,4/7/2019,Houston Astros,Home,0.368,8,win,1,Oakland Athletics,Houston Astros
43562-OAK@HOU-1,4/7/2019,Oakland Athletics,Road,0.297,9.35,lose,1,Oakland Athletics,Houston Astros
43562-SDP@STL-1,4/7/2019,St. Louis Cardinals,Home,0.312,1,win,1,San Diego Padres,St. Louis Cardinals
43562-SDP@STL-1,4/7/2019,San Diego Padres,Road,0.188,3.38,lose,1,San Diego Padres,St. Louis Cardinals
43562-SEA@CHW-1,4/7/2019,Seattle Mariners,Road,0.308,5,win,1,Seattle Mariners,Chicago White Sox
43562-SEA@CHW-1,4/7/2019,Chicago White Sox,Home,0.263,12,lose,1,Seattle Mariners,Chicago White Sox
43562-TBR@SFG-1,4/7/2019,Tampa Bay Rays,Road,0.278,0,win,1,Tampa Bay Rays,San Francisco Giants
43562-TBR@SFG-1,4/7/2019,San Francisco Giants,Home,0.167,3,lose,1,Tampa Bay Rays,San Francisco Giants
43562-TEX@LAA-1,4/7/2019,Los Angeles Angels,Home,0.281,2,win,1,Texas Rangers,Los Angeles Angels
43562-TEX@LAA-1,4/7/2019,Texas Rangers,Road,0.207,7.88,lose,1,Texas Rangers,Los Angeles Angels
43562-TOR@CLE-1,4/7/2019,Cleveland Indians,Home,0.2,1,win,1,Toronto Blue Jays,Cleveland Indians
43562-TOR@CLE-1,4/7/2019,Toronto Blue Jays,Road,0.103,3.38,lose,1,Toronto Blue Jays,Cleveland Indians
43562-WSN@NYM-1,4/7/2019,Washington Nationals,Road,0.25,9,win,1,Washington Nationals,New York Mets
43562-WSN@NYM-1,4/7/2019,New York Mets,Home,0.306,12,lose,1,Washington Nationals,New York Mets
43563-ATL@COL-1,4/8/2019,Atlanta Braves,Road,0.265,6,win,1,Atlanta Braves,Colorado Rockies
43563-ATL@COL-1,4/8/2019,Colorado Rockies,Home,0.242,8,lose,1,Atlanta Braves,Colorado Rockies
43563-LAD@STL-1,4/8/2019,St. Louis Cardinals,Home,0.179,3,win,1,Los Angeles Dodgers,St. Louis Cardinals
43563-LAD@STL-1,4/8/2019,Los Angeles Dodgers,Road,0.167,4.5,lose,1,Los Angeles Dodgers,St. Louis Cardinals
43563-MIL@LAA-1,4/8/2019,Los Angeles Angels,Home,0.185,2,win,1,Milwaukee Brewers,Los Angeles Angels
43563-MIL@LAA-1,4/8/2019,Milwaukee Brewers,Road,0.188,5.62,lose,1,Milwaukee Brewers,Los Angeles Angels
43563-NYY@HOU-1,4/8/2019,Houston Astros,Home,0.233,3,win,1,New York Yankees,Houston Astros
43563-NYY@HOU-1,4/8/2019,New York Yankees,Road,0.229,4.5,lose,1,New York Yankees,Houston Astros
43563-OAK@BAL-1,4/8/2019,Baltimore Orioles,Home,0.405,3,win,1,Oakland Athletics,Baltimore Orioles
43563-OAK@BAL-1,4/8/2019,Oakland Athletics,Road,0.297,13.5,lose,1,Oakland Athletics,Baltimore Orioles
43563-PIT@CHC-1,4/8/2019,Chicago Cubs,Home,0.235,0,win,1,Pittsburgh Pirates,Chicago Cubs
43563-PIT@CHC-1,4/8/2019,Pittsburgh Pirates,Road,0.219,4.5,lose,1,Pittsburgh Pirates,Chicago Cubs
43563-SDP@SFG-1,4/8/2019,San Diego Padres,Road,0.219,5,win,1,San Diego Padres,San Francisco Giants
43563-SDP@SFG-1,4/8/2019,San Francisco Giants,Home,0.152,6,lose,1,San Diego Padres,San Francisco Giants
43563-SEA@KCR-1,4/8/2019,Seattle Mariners,Road,0.375,5,win,1,Seattle Mariners,Kansas City Royals
43563-SEA@KCR-1,4/8/2019,Kansas City Royals,Home,0.27,13,lose,1,Seattle Mariners,Kansas City Royals
43563-TBR@CHW-1,4/8/2019,Tampa Bay Rays,Road,0.297,1,win,1,Tampa Bay Rays,Chicago White Sox
43563-TBR@CHW-1,4/8/2019,Chicago White Sox,Home,0.265,5,lose,1,Tampa Bay Rays,Chicago White Sox
43563-WSN@PHI-1,4/8/2019,Philadelphia Phillies,Home,0.303,3,win,1,Washington Nationals,Philadelphia Phillies
43563-WSN@PHI-1,4/8/2019,Washington Nationals,Road,0.212,4.5,lose,1,Washington Nationals,Philadelphia Phillies
43564-ATL@COL-1,4/9/2019,Atlanta Braves,Road,0.324,0,win,1,Atlanta Braves,Colorado Rockies
43564-ATL@COL-1,4/9/2019,Colorado Rockies,Home,0.188,7,lose,1,Atlanta Braves,Colorado Rockies
43564-CLE@DET-1,4/9/2019,Cleveland Indians,Road,0.25,1,win,1,Cleveland Indians,Detroit Tigers
43564-CLE@DET-1,4/9/2019,Detroit Tigers,Home,0.222,6,lose,1,Cleveland Indians,Detroit Tigers
43564-LAD@STL-1,4/9/2019,St. Louis Cardinals,Home,0.194,0,win,1,Los Angeles Dodgers,St. Louis Cardinals
43564-LAD@STL-1,4/9/2019,Los Angeles Dodgers,Road,0.219,4.5,lose,1,Los Angeles Dodgers,St. Louis Cardinals
43564-MIA@CIN-1,4/9/2019,Cincinnati Reds,Home,0.421,0,win,1,Miami Marlins,Cincinnati Reds
43564-MIA@CIN-1,4/9/2019,Miami Marlins,Road,0.138,15.75,lose,1,Miami Marlins,Cincinnati Reds
43564-MIL@LAA-1,4/9/2019,Los Angeles Angels,Home,0.343,8,win,1,Milwaukee Brewers,Los Angeles Angels
43564-MIL@LAA-1,4/9/2019,Milwaukee Brewers,Road,0.278,12.38,lose,1,Milwaukee Brewers,Los Angeles Angels
43564-MIN@NYM-1,4/9/2019,Minnesota Twins,Road,0.395,8,win,1,Minnesota Twins,New York Mets
43564-MIN@NYM-1,4/9/2019,New York Mets,Home,0.289,11,lose,1,Minnesota Twins,New York Mets
43564-NYY@HOU-1,4/9/2019,Houston Astros,Home,0.333,3,win,1,New York Yankees,Houston Astros
43564-NYY@HOU-1,4/9/2019,New York Yankees,Road,0.161,6.75,lose,1,New York Yankees,Houston Astros
43564-OAK@BAL-1,4/9/2019,Oakland Athletics,Road,0.35,2,win,1,Oakland Athletics,Baltimore Orioles
43564-OAK@BAL-1,4/9/2019,Baltimore Orioles,Home,0.219,9,lose,1,Oakland Athletics,Baltimore Orioles
43564-SDP@SFG-1,4/9/2019,San Francisco Giants,Home,0.241,2,win,1,San Diego Padres,San Francisco Giants
43564-SDP@SFG-1,4/9/2019,San Diego Padres,Road,0.226,7.88,lose,1,San Diego Padres,San Francisco Giants
43564-SEA@KCR-1,4/9/2019,Seattle Mariners,Road,0.366,2,win,1,Seattle Mariners,Kansas City Royals
43564-SEA@KCR-1,4/9/2019,Kansas City Royals,Home,0.242,6,lose,1,Seattle Mariners,Kansas City Royals
43564-TBR@CHW-1,4/9/2019,Tampa Bay Rays,Road,0.342,5,win,1,Tampa Bay Rays,Chicago White Sox
43564-TBR@CHW-1,4/9/2019,Chicago White Sox,Home,0.212,10,lose,1,Tampa Bay Rays,Chicago White Sox
43564-TEX@ARI-1,4/9/2019,Arizona Diamondbacks,Home,0.273,3,win,1,Texas Rangers,Arizona Diamondbacks
43564-TEX@ARI-1,4/9/2019,Texas Rangers,Road,0.229,5.4,lose,1,Texas Rangers,Arizona Diamondbacks
43564-TOR@BOS-1,4/9/2019,Toronto Blue Jays,Road,0.286,3,win,1,Toronto Blue Jays,Boston Red Sox
43564-TOR@BOS-1,4/9/2019,Boston Red Sox,Home,0.229,7,lose,1,Toronto Blue Jays,Boston Red Sox
43564-WSN@PHI-1,4/9/2019,Washington Nationals,Road,0.333,5.4,win,1,Washington Nationals,Philadelphia Phillies
43564-WSN@PHI-1,4/9/2019,Philadelphia Phillies,Home,0.231,8.1,lose,1,Washington Nationals,Philadelphia Phillies
43565-CLE@DET-1,4/10/2019,Detroit Tigers,Home,0.333,1,win,1,Cleveland Indians,Detroit Tigers
43565-CLE@DET-1,4/10/2019,Cleveland Indians,Road,0.161,4.5,lose,1,Cleveland Indians,Detroit Tigers
43565-LAD@STL-1,4/10/2019,St. Louis Cardinals,Home,0.312,2,win,1,Los Angeles Dodgers,St. Louis Cardinals
43565-LAD@STL-1,4/10/2019,Los Angeles Dodgers,Road,0.161,7.88,lose,1,Los Angeles Dodgers,St. Louis Cardinals
43565-MIA@CIN-1,4/10/2019,Cincinnati Reds,Home,0.125,1,win,1,Miami Marlins,Cincinnati Reds
43565-MIA@CIN-1,4/10/2019,Miami Marlins,Road,0.103,2.25,lose,1,Miami Marlins,Cincinnati Reds
43565-MIL@LAA-1,4/10/2019,Los Angeles Angels,Home,0.179,1,win,1,Milwaukee Brewers,Los Angeles Angels
43565-MIL@LAA-1,4/10/2019,Milwaukee Brewers,Road,0.219,4.5,lose,1,Milwaukee Brewers,Los Angeles Angels
43565-MIN@NYM-1,4/10/2019,New York Mets,Home,0.185,6,win,1,Minnesota Twins,New York Mets
43565-MIN@NYM-1,4/10/2019,Minnesota Twins,Road,0.265,10.12,lose,1,Minnesota Twins,New York Mets
43565-NYY@HOU-1,4/10/2019,Houston Astros,Home,0.444,6,win,1,New York Yankees,Houston Astros
43565-NYY@HOU-1,4/10/2019,New York Yankees,Road,0.286,9,lose,1,New York Yankees,Houston Astros
43565-OAK@BAL-1,4/10/2019,Oakland Athletics,Road,0.333,3,win,1,Oakland Athletics,Baltimore Orioles
43565-OAK@BAL-1,4/10/2019,Baltimore Orioles,Home,0.129,10,lose,1,Oakland Athletics,Baltimore Orioles
43565-PIT@CHC-1,4/10/2019,Pittsburgh Pirates,Road,0.257,2,win,1,Pittsburgh Pirates,Chicago Cubs
43565-PIT@CHC-1,4/10/2019,Chicago Cubs,Home,0.176,4,lose,1,Pittsburgh Pirates,Chicago Cubs
43565-SDP@SFG-1,4/10/2019,San Diego Padres,Road,0.194,1,win,1,San Diego Padres,San Francisco Giants
43565-SDP@SFG-1,4/10/2019,San Francisco Giants,Home,0.206,3,lose,1,San Diego Padres,San Francisco Giants
43565-SEA@KCR-1,4/10/2019,Seattle Mariners,Road,0.314,5,win,1,Seattle Mariners,Kansas City Royals
43565-SEA@KCR-1,4/10/2019,Kansas City Royals,Home,0.286,6,lose,1,Seattle Mariners,Kansas City Royals
43565-TBR@CHW-1,4/10/2019,Tampa Bay Rays,Road,0.341,1,win,1,Tampa Bay Rays,Chicago White Sox
43565-TBR@CHW-1,4/10/2019,Chicago White Sox,Home,0.182,9,lose,1,Tampa Bay Rays,Chicago White Sox
43565-TEX@ARI-1,4/10/2019,Texas Rangers,Road,0.229,2,win,1,Texas Rangers,Arizona Diamondbacks
43565-TEX@ARI-1,4/10/2019,Arizona Diamondbacks,Home,0.182,5,lose,1,Texas Rangers,Arizona Diamondbacks
43565-WSN@PHI-1,4/10/2019,Washington Nationals,Road,0.386,1,win,1,Washington Nationals,Philadelphia Phillies
43565-WSN@PHI-1,4/10/2019,Philadelphia Phillies,Home,0.107,13,lose,1,Washington Nationals,Philadelphia Phillies
43566-CLE@DET-1,4/11/2019,Cleveland Indians,Road,0.314,0,win,1,Cleveland Indians,Detroit Tigers
43566-CLE@DET-1,4/11/2019,Detroit Tigers,Home,0.097,4,lose,1,Cleveland Indians,Detroit Tigers
43566-COL@SFG-1,4/11/2019,San Francisco Giants,Home,0.207,0,win,1,Colorado Rockies,San Francisco Giants
43566-COL@SFG-1,4/11/2019,Colorado Rockies,Road,0.103,1.12,lose,1,Colorado Rockies,San Francisco Giants
43566-LAD@STL-1,4/11/2019,St. Louis Cardinals,Home,0.303,7,win,1,Los Angeles Dodgers,St. Louis Cardinals
43566-LAD@STL-1,4/11/2019,Los Angeles Dodgers,Road,0.286,10.12,lose,1,Los Angeles Dodgers,St. Louis Cardinals
43566-MIA@CIN-1,4/11/2019,Cincinnati Reds,Home,0.312,0,win,1,Miami Marlins,Cincinnati Reds
43566-MIA@CIN-1,4/11/2019,Miami Marlins,Road,0.172,5.62,lose,1,Miami Marlins,Cincinnati Reds
43566-NYM@ATL-1,4/11/2019,New York Mets,Road,0.212,3,win,1,New York Mets,Atlanta Braves
43566-NYM@ATL-1,4/11/2019,Atlanta Braves,Home,0.25,6,lose,1,New York Mets,Atlanta Braves
43566-OAK@BAL-1,4/11/2019,Oakland Athletics,Road,0.297,5,win,1,Oakland Athletics,Baltimore Orioles
43566-OAK@BAL-1,4/11/2019,Baltimore Orioles,Home,0.125,7,lose,1,Oakland Athletics,Baltimore Orioles
43566-PIT@CHC-1,4/11/2019,Chicago Cubs,Home,0.172,0,win,1,Pittsburgh Pirates,Chicago Cubs
43566-PIT@CHC-1,4/11/2019,Pittsburgh Pirates,Road,0.156,0,lose,1,Pittsburgh Pirates,Chicago Cubs
43566-SDP@ARI-1,4/11/2019,San Diego Padres,Road,0.258,2,win,1,San Diego Padres,Arizona Diamondbacks
43566-SDP@ARI-1,4/11/2019,Arizona Diamondbacks,Home,0.222,7,lose,1,San Diego Padres,Arizona Diamondbacks
43566-SEA@KCR-1,4/11/2019,Seattle Mariners,Road,0.3,5.4,win,1,Seattle Mariners,Kansas City Royals
43566-SEA@KCR-1,4/11/2019,Kansas City Royals,Home,0.2,6.3,lose,1,Seattle Mariners,Kansas City Royals
43566-TOR@BOS-1,4/11/2019,Boston Red Sox,Home,0.242,6,win,1,Toronto Blue Jays,Boston Red Sox
43566-TOR@BOS-1,4/11/2019,Toronto Blue Jays,Road,0.258,4.32,lose,1,Toronto Blue Jays,Boston Red Sox
43567-BAL@BOS-1,4/12/2019,Boston Red Sox,Home,0.333,4,win,1,Baltimore Orioles,Boston Red Sox
43567-BAL@BOS-1,4/12/2019,Baltimore Orioles,Road,0.125,6.75,lose,1,Baltimore Orioles,Boston Red Sox
43567-CHW@NYY-1,4/12/2019,Chicago White Sox,Road,0.387,6,win,1,Chicago White Sox,New York Yankees
43567-CHW@NYY-1,4/12/2019,New York Yankees,Home,0.292,12.79,lose,1,Chicago White Sox,New York Yankees
43567-CLE@KCR-1,4/12/2019,Kansas City Royals,Home,0.371,1,win,1,Cleveland Indians,Kansas City Royals
43567-CLE@KCR-1,4/12/2019,Cleveland Indians,Road,0.129,7.88,lose,1,Cleveland Indians,Kansas City Royals
43567-COL@SFG-1,4/12/2019,San Francisco Giants,Home,0.143,1,win,1,Colorado Rockies,San Francisco Giants
43567-COL@SFG-1,4/12/2019,Colorado Rockies,Road,0.177,1.56,lose,1,Colorado Rockies,San Francisco Giants
43567-HOU@SEA-1,4/12/2019,Houston Astros,Road,0.381,5,win,1,Houston Astros,Seattle Mariners
43567-HOU@SEA-1,4/12/2019,Seattle Mariners,Home,0.243,10,lose,1,Houston Astros,Seattle Mariners
43567-LAA@CHC-1,4/12/2019,Chicago Cubs,Home,0.294,1,win,1,Los Angeles Angels,Chicago Cubs
43567-LAA@CHC-1,4/12/2019,Los Angeles Angels,Road,0.129,5.62,lose,1,Los Angeles Angels,Chicago Cubs
43567-MIL@LAD-1,4/12/2019,Milwaukee Brewers,Road,0.316,5,win,1,Milwaukee Brewers,Los Angeles Dodgers
43567-MIL@LAD-1,4/12/2019,Los Angeles Dodgers,Home,0.324,7,lose,1,Milwaukee Brewers,Los Angeles Dodgers
43567-NYM@ATL-1,4/12/2019,New York Mets,Road,0.27,2,win,1,New York Mets,Atlanta Braves
43567-NYM@ATL-1,4/12/2019,Atlanta Braves,Home,0.212,6,lose,1,New York Mets,Atlanta Braves
43567-OAK@TEX-1,4/12/2019,Oakland Athletics,Road,0.306,6,win,1,Oakland Athletics,Texas Rangers
43567-OAK@TEX-1,4/12/2019,Texas Rangers,Home,0.278,8,lose,1,Oakland Athletics,Texas Rangers
43567-PHI@MIA-1,4/12/2019,Philadelphia Phillies,Road,0.35,1,win,1,Philadelphia Phillies,Miami Marlins
43567-PHI@MIA-1,4/12/2019,Miami Marlins,Home,0.172,9,lose,1,Philadelphia Phillies,Miami Marlins
43567-PIT@WSN-1,4/12/2019,Pittsburgh Pirates,Road,0.256,2.7,win,1,Pittsburgh Pirates,Washington Nationals
43567-PIT@WSN-1,4/12/2019,Washington Nationals,Home,0.194,4.5,lose,1,Pittsburgh Pirates,Washington Nationals
43567-SDP@ARI-1,4/12/2019,San Diego Padres,Road,0.156,1,win,1,San Diego Padres,Arizona Diamondbacks
43567-SDP@ARI-1,4/12/2019,Arizona Diamondbacks,Home,0.1,2,lose,1,San Diego Padres,Arizona Diamondbacks
43567-TBR@TOR-1,4/12/2019,Tampa Bay Rays,Road,0.4,6,win,1,Tampa Bay Rays,Toronto Blue Jays
43567-TBR@TOR-1,4/12/2019,Toronto Blue Jays,Home,0.257,11,lose,1,Tampa Bay Rays,Toronto Blue Jays
43568-BAL@BOS-1,4/13/2019,Baltimore Orioles,Road,0.333,5,win,1,Baltimore Orioles,Boston Red Sox
43568-BAL@BOS-1,4/13/2019,Boston Red Sox,Home,0.194,7,lose,1,Baltimore Orioles,Boston Red Sox
43568-CHW@NYY-1,4/13/2019,New York Yankees,Home,0.241,0,win,1,Chicago White Sox,New York Yankees
43568-CHW@NYY-1,4/13/2019,Chicago White Sox,Road,0.034,2.25,lose,1,Chicago White Sox,New York Yankees
43568-CLE@KCR-1,4/13/2019,Kansas City Royals,Home,0.241,0,win,1,Cleveland Indians,Kansas City Royals
43568-CLE@KCR-1,4/13/2019,Cleveland Indians,Road,0.071,3.38,lose,1,Cleveland Indians,Kansas City Royals
43568-COL@SFG-1,4/13/2019,San Francisco Giants,Home,0.355,2,win,1,Colorado Rockies,San Francisco Giants
43568-COL@SFG-1,4/13/2019,Colorado Rockies,Road,0.188,5.62,lose,1,Colorado Rockies,San Francisco Giants
43568-DET@MIN-1,4/13/2019,Minnesota Twins,Home,0.192,3,win,1,Detroit Tigers,Minnesota Twins
43568-DET@MIN-1,4/13/2019,Detroit Tigers,Road,0.286,4.5,lose,1,Detroit Tigers,Minnesota Twins
43568-HOU@SEA-1,4/13/2019,Houston Astros,Road,0.188,1,win,1,Houston Astros,Seattle Mariners
43568-HOU@SEA-1,4/13/2019,Seattle Mariners,Home,0.129,3,lose,1,Houston Astros,Seattle Mariners
43568-LAA@CHC-1,4/13/2019,Los Angeles Angels,Road,0.273,5,win,1,Los Angeles Angels,Chicago Cubs
43568-LAA@CHC-1,4/13/2019,Chicago Cubs,Home,0.257,5,lose,1,Los Angeles Angels,Chicago Cubs
43568-MIL@LAD-1,4/13/2019,Milwaukee Brewers,Road,0.257,1,win,1,Milwaukee Brewers,Los Angeles Dodgers
43568-MIL@LAD-1,4/13/2019,Los Angeles Dodgers,Home,0.25,4,lose,1,Milwaukee Brewers,Los Angeles Dodgers
43568-NYM@ATL-1,4/13/2019,Atlanta Braves,Home,0.371,6,win,1,New York Mets,Atlanta Braves
43568-NYM@ATL-1,4/13/2019,New York Mets,Road,0.314,12.38,lose,1,New York Mets,Atlanta Braves
43568-PHI@MIA-1,4/13/2019,Miami Marlins,Home,0.45,3,win,1,Philadelphia Phillies,Miami Marlins
43568-PHI@MIA-1,4/13/2019,Philadelphia Phillies,Road,0.182,11.25,lose,1,Philadelphia Phillies,Miami Marlins
43568-PIT@WSN-1,4/13/2019,Washington Nationals,Home,0.214,2,win,1,Pittsburgh Pirates,Washington Nationals
43568-PIT@WSN-1,4/13/2019,Pittsburgh Pirates,Road,0.235,3.38,lose,1,Pittsburgh Pirates,Washington Nationals
43568-SDP@ARI-1,4/13/2019,San Diego Padres,Road,0.286,4,win,1,San Diego Padres,Arizona Diamondbacks
43568-SDP@ARI-1,4/13/2019,Arizona Diamondbacks,Home,0.286,5,lose,1,San Diego Padres,Arizona Diamondbacks
43568-STL@CIN-1,4/13/2019,Cincinnati Reds,Home,0.2,2,win,1,St. Louis Cardinals,Cincinnati Reds
43568-STL@CIN-1,4/13/2019,St. Louis Cardinals,Road,0.265,5.62,lose,1,St. Louis Cardinals,Cincinnati Reds
43568-TBR@TOR-1,4/13/2019,Toronto Blue Jays,Home,0.179,1,win,1,Tampa Bay Rays,Toronto Blue Jays
43568-TBR@TOR-1,4/13/2019,Tampa Bay Rays,Road,0.242,3.38,lose,1,Tampa Bay Rays,Toronto Blue Jays
43569-BAL@BOS-1,4/14/2019,Boston Red Sox,Home,0.233,0,win,1,Baltimore Orioles,Boston Red Sox
43569-BAL@BOS-1,4/14/2019,Baltimore Orioles,Road,0.156,4.5,lose,1,Baltimore Orioles,Boston Red Sox
43569-CHW@NYY-1,4/14/2019,Chicago White Sox,Road,0.281,2,win,1,Chicago White Sox,New York Yankees
43569-CHW@NYY-1,4/14/2019,New York Yankees,Home,0.129,5,lose,1,Chicago White Sox,New York Yankees
43569-CLE@KCR-1,4/14/2019,Kansas City Royals,Home,0.324,8,win,1,Cleveland Indians,Kansas City Royals
43569-CLE@KCR-1,4/14/2019,Cleveland Indians,Road,0.306,10.12,lose,1,Cleveland Indians,Kansas City Royals
43569-COL@SFG-1,4/14/2019,Colorado Rockies,Road,0.167,0,win,1,Colorado Rockies,San Francisco Giants
43569-COL@SFG-1,4/14/2019,San Francisco Giants,Home,0.036,4,lose,1,Colorado Rockies,San Francisco Giants
43569-DET@MIN-1,4/14/2019,Minnesota Twins,Home,0.4,4,win,1,Detroit Tigers,Minnesota Twins
43569-DET@MIN-1,4/14/2019,Detroit Tigers,Road,0.229,6.75,lose,1,Detroit Tigers,Minnesota Twins
43569-HOU@SEA-1,4/14/2019,Houston Astros,Road,0.219,2,win,1,Houston Astros,Seattle Mariners
43569-HOU@SEA-1,4/14/2019,Seattle Mariners,Home,0.133,3,lose,1,Houston Astros,Seattle Mariners
